"Sweep","mVd","stimAmin","FVmin","indexFVmin","EPSPmin","indexEPSPmin","slopeEPSP"
"Decay.Sweep.169...mV.",3.61216064453256,-3.29660888671956,-0.10935302734256,316,-1.08286376953256,650,-0.640804930639451
"Decay.Sweep.170...mV.",3.45698913574335,-3.27876647949335,-0.11958679199335,320,-1.05830749511335,622,-0.631851205207248
"Decay.Sweep.171...mV.",3.59015441894655,-3.29962707519655,-0.11176086425655,325,-1.05658508300655,635,-0.612696999492182
"Decay.Sweep.172...mV.",3.4893438720715,-3.3056280517585,-0.1104376220715,348,-1.0686895751915,616,-0.59186698104978
"Decay.Sweep.173...mV.",3.7170153808606,-3.2989245605476,-0.1263171386706,350,-1.0540515136706,636,-0.62109843066213
"Decay.Sweep.174...mV.",3.69293945312638,-3.29132812500138,-0.13031738281638,344,-1.03363769531638,633,-0.605871132557393
"Decay.Sweep.175...mV.",3.88570556640743,-3.30465087890743,-0.11312255859743,324,-1.08052978515743,620,-0.588692085076785
"Decay.Sweep.176...mV.",3.86126953125129,-3.30340820312629,-0.11798339844129,346,-1.07074218750129,648,-0.602815923965534
"Decay.Sweep.177...mV.",3.99654541015742,-3.30501708984442,-0.11715087890742,345,-1.07967529296742,621,-0.647337382460973
"Decay.Sweep.178...mV.",3.94964599609489,-3.29290771484489,-0.10137939453489,347,-1.06573486328489,647,-0.651317094130407
"Decay.Sweep.179...mV.",4.10940490722765,-3.29763732910265,-0.12258850097765,320,-1.10647521972765,621,-0.63367922734783
"Decay.Sweep.180...mV.",4.0278277587903,-3.3179888916023,-0.1240191650403,344,-1.0743365478503,651,-0.591705837919499
"Decay.Sweep.181...mV.",4.18173339843868,-3.28451660156368,-0.11374023437868,342,-1.05001953124868,619,-0.588083897612534
"Decay.Sweep.182...mV.",4.08328002929804,-3.28677124023504,-0.11416381835804,343,-1.09682983398804,641,-0.599288361940139
"Decay.Sweep.183...mV.",4.21670227050923,-3.29507141113423,-0.10903625487923,344,-1.06423645019923,647,-0.580246368337768
"Decay.Sweep.184...mV.",4.12943908691529,-3.28532287597729,-0.10356018066529,340,-1.08805725097529,637,-0.57424531949847
"Decay.Sweep.185...mV.",4.24339416504019,-3.29490783691519,-0.0905621337901898,305,-1.08299377441019,644,-0.646620485271842
"Decay.Sweep.186...mV.",4.13784606933718,-3.30105407714918,-0.10891540527718,336,-1.05129821777718,641,-0.599932350583944
"Decay.Sweep.187...mV.",4.2732153320324,-3.3003149414074,-0.1228247070324,311,-1.0798559570324,645,-0.626677095040507
"Decay.Sweep.188...mV.",4.14314392089968,-3.30818298339968,-0.14167907714968,339,-1.06575134276968,641,-0.661419960947902
"Decay.Sweep.189...mV.",4.29447021484494,-3.29288330078494,-0.11966552734494,343,-1.04373779296494,629,-0.66688638747113
"Decay.Sweep.190...mV.",4.1853009033217,-3.2838116455087,-0.1307354736317,317,-1.0773907470717,645,-0.611113291574618
"Decay.Sweep.191...mV.",4.31245239257929,-3.31147583007929,-0.12727172851929,309,-1.08003051757929,621,-0.587495607526353
"Decay.Sweep.192...mV.",4.23675170898551,-3.32061401367251,-0.13213745117551,323,-1.09038940429551,648,-0.603240755845383
"Decay.Sweep.193...mV.",4.36486206054808,-3.31078491210808,-0.11498413085808,351,-1.08544311523808,638,-0.591664819669547
"Decay.Sweep.194...mV.",4.2781469726576,-3.3217260742196,-0.109445800777601,345,-1.0890600585976,620,-0.626964357275146
"Decay.Sweep.195...mV.",4.415491333009,-3.342493286129,-0.110681762699,344,-1.102503051759,625,-0.649944151583167
"Decay.Sweep.196...mV.",4.31409057617318,-3.34424194336018,-0.11853393554318,317,-1.09692749023318,619,-0.630741328982899
"Decay.Sweep.197...mV.",4.43055603027466,-3.32459899902466,-0.11659118652466,320,-1.09559509277466,624,-0.655696325153794
"Decay.Sweep.198...mV.",4.33299743652471,-3.32530700683471,-0.112416381834709,347,-1.11278259277471,620,-0.603264194847159
"Decay.Sweep.199...mV.",4.45897338867321,-3.33531616211321,-0.11449096679321,349,-1.09532592773321,671,-0.652943892293666
"Decay.Sweep.200...mV.",4.36395996093892,-3.35138671874892,-0.10492675780892,341,-1.10529296874892,630,-0.620694562191735
"Decay.Sweep.201...mV.",4.51080383300911,-3.34625305175911,-0.12542785644911,336,-1.10931457519911,656,-0.599884200880952
"Decay.Sweep.202...mV.",4.38032531738404,-3.37995910644404,-0.10908508300404,314,-1.11311340332404,622,-0.636934495546346
"Decay.Sweep.203...mV.",4.44287414550893,-3.37048645019893,-0.12524719237893,320,-1.12500305175893,646,-0.661468102398309
"Decay.Sweep.204...mV.",4.35515319824346,-3.32854187011346,-0.11137878418346,343,-1.10197937011346,608,-0.63323171984588
"Decay.Sweep.205...mV.",4.46931823730596,-3.35115417480596,-0.12178405761596,341,-1.10322937011596,618,-0.631163550205871
"Decay.Sweep.206...mV.",4.3140234375012,-3.3710302734382,-0.1221289062512,338,-1.1249365234412,635,-0.650050312233084
"Decay.Sweep.207...mV.",4.39504272461063,-3.36598999023063,-0.11769897461063,341,-1.11440307617063,629,-0.608849438119643
"Decay.Sweep.208...mV.",4.20441528320446,-3.34259887695446,-0.10956665039446,346,-1.09772583007446,631,-0.66383134405973
"Decay.Sweep.209...mV.",4.23503540039187,-3.33781860351687,-0.11455200195187,337,-1.09660766601187,650,-0.699054877069482
"Decay.Sweep.210...mV.",4.09143249511845,-3.36999694824345,-0.11071960448845,323,-1.09460632323845,615,-0.605115023524431
"Decay.Sweep.211...mV.",4.19368164062636,-3.36360351562636,-0.13179199218636,343,-1.09309570312636,639,-0.639401273245775
"Decay.Sweep.212...mV.",4.10645812988426,-3.34412902832126,-0.11475891113426,340,-1.12183898925426,627,-0.649026681147919
"Decay.Sweep.213...mV.",4.24220031738403,-3.34742492675903,-0.11805480957403,346,-1.10560363769403,618,-0.605643974554487
"Decay.Sweep.214...mV.",4.17506591797005,-3.37367431640705,-0.13026611328005,340,-1.10927001953005,641,-0.574837650689676
"Decay.Sweep.215...mV.",4.34782775879042,-3.37675842285242,-0.114429321290419,338,-1.11784729004042,625,-0.70008858123951
"Decay.Sweep.216...mV.",4.22953186035273,-3.36039123535273,-0.12491760254273,334,-1.09171447754273,619,-0.615086547918562
"Decay.Sweep.217...mV.",4.40112792968864,-3.37695800780864,-0.126835937498639,338,-1.10828124999864,637,-0.630369544473719
"Decay.Sweep.218...mV.",4.30289978027484,-3.36051696777484,-0.13053649902484,339,-1.11564392089484,638,-0.611521207031679
"Decay.Sweep.219...mV.",4.43539550781378,-3.39047363281378,-0.14523437500378,345,-1.12118652343378,651,-0.633106604888155
"Decay.Sweep.220...mV.",4.32428344726685,-3.35260375976685,-0.128116455076849,348,-1.10895141601685,646,-0.637612267587318
"Decay.Sweep.221...mV.",4.47045104980591,-3.37853210449591,-0.11925476074591,320,-1.10802429199591,628,-0.672787322474053
"Decay.Sweep.222...mV.",4.34204406738394,-3.37646789550894,-0.13611145019394,343,-1.11084289550394,607,-0.615561936944046
"Decay.Sweep.223...mV.",4.45007690429807,-3.36792358398807,-0.119632568358069,340,-1.12121948241807,624,-0.678178600796548
"Decay.Sweep.224...mV.",4.3388574218763,-3.3738916015633,-0.1109521484363,337,-1.1058251953163,610,-0.637083787183873
"Decay.Sweep.225...mV.",4.46323547363405,-3.35788879394405,-0.12912902832405,341,-1.12095031738405,627,-0.627535039292337
"Decay.Sweep.226...mV.",4.35446350097791,-3.37179748535291,-0.12228576659791,335,-1.10861389159791,631,-0.665764778000993
"Decay.Sweep.227...mV.",4.46131469726675,-3.38587524413675,-0.12903930663675,341,-1.11902954101675,629,-0.622099006992165
"Decay.Sweep.228...mV.",4.37203369140755,-3.37349853515755,-0.12947998046755,339,-1.11824951171755,638,-0.683290536188427
"Decay.Sweep.229...mV.",4.50343933105584,-3.37978210449584,-0.12966003417584,344,-1.11354675292584,620,-0.651510161730916
"Decay.Sweep.230...mV.",4.35881652832152,-3.39446105957152,-0.11321105957152,339,-1.13616027832152,618,-0.653306460050932
"Decay.Sweep.231...mV.",4.52017211914176,-3.40322875976176,-0.112213134761761,319,-1.13150024414176,614,-0.712955548426825
"Decay.Sweep.232...mV.",4.34726562500122,-3.39511718750122,-0.11936035156122,314,-1.13864746094122,618,-0.715220358448461
"Decay.Sweep.233...mV.",4.49372436523566,-3.43110229492566,-0.13459350585566,314,-1.13862182617566,616,-0.655475859178162
"Decay.Sweep.234...mV.",4.34406860351687,-3.43464477539187,-0.124708251956871,348,-1.12263305663687,615,-0.679168893615152
"Decay.Sweep.235...mV.",4.44954895019666,-3.41012023925666,-0.12154602050666,340,-1.11275695800666,617,-0.617543080619522
"Decay.Sweep.236...mV.",4.33996826171998,-3.43542724609498,-0.13586669921998,334,-1.12585693358998,612,-0.693676219348304
"Decay.Sweep.237...mV.",4.45404602050927,-3.40729309081927,-0.13214660644927,342,-1.11420227050927,623,-0.689292158030788
"Decay.Sweep.238...mV.",4.30319641113398,-3.41696594238398,-0.13083312988398,339,-1.11288879394398,645,-0.64943848334418
"Decay.Sweep.239...mV.",4.36980651855594,-3.42315124511794,-0.12847351074594,337,-1.09160827636594,623,-0.578836635708091
"PostC.PP_10.Sweep.0...mV.",4.2806951904311,-3.4170477294931,-0.1144354248011,352,-1.0812322998011,606,-0.563510449913727
"PostC.PP_10.Sweep.1...mV.",4.07222412109506,-3.39961669922006,-0.11287353515506,342,-1.08272216796506,615,-0.615506197262244
"PostC.PP_10.Sweep.2...mV.",4.09450134277468,-3.39747985839968,-0.11928161621468,346,-1.11659606933468,616,-0.672167813822527
"PostC.PP_10.Sweep.3...mV.",3.9039196777357,-3.4150280761727,-0.1325573730457,345,-1.0859265136757,623,-0.618253435408025
"PostC.PP_10.Sweep.4...mV.",3.94273742675906,-3.40074523925906,-0.11033996581906,340,-1.07286437987906,626,-0.664345796819244
"PostC.PP_10.Sweep.5...mV.",3.7685961914076,-3.3865161132826,-0.1180834960976,346,-1.0592456054676,645,-0.559925483673339
"PostC.PP_10.Sweep.0...mV.1",NA,-3.4719793701181,-0.1779119873011,332,-1.1563055419911,640,-0.641718804377784
"PostC.PP_10.Sweep.1...mV.1",NA,-3.48079345703206,-0.148273925785059,327,-1.17061279296506,604,-0.628072438224908
"PostC.PP_10.Sweep.2...mV.1",NA,-3.47621520996168,-0.17665466308468,333,-1.15809997558468,616,-0.643189832180593
"PostC.PP_10.Sweep.3...mV.1",NA,-3.4815563964857,-0.1624645996057,326,-1.1255993652357,615,-0.615512753467201
"PostC.PP_10.Sweep.4...mV.1",NA,-3.46178039550906,-0.15611633300906,338,-1.13145812987906,633,-0.595026082927054
"PostC.PP_10.Sweep.5...mV.1",NA,-3.4591479492196,-0.1595874023476,334,-1.1459155273476,691,-0.651953103659572
"PostC.IO_11.Sweep.0...mV.",3.76377380371235,-0.71384704590235,-0.04551208496235,246,-0.0229290771523498,412,-0.00136859474861972
"PostC.IO_11.Sweep.1...mV.",3.8117462158215,-1.7029815673815,-0.0593048095715001,319,-0.2588897705115,672,-0.116857580237126
"PostC.IO_11.Sweep.2...mV.",3.63964904785289,-2.64477600097789,-0.0819097900428898,359,-0.75207580566289,655,-0.433710408327651
"PostC.IO_11.Sweep.3...mV.",3.71566772461071,-3.39950561523571,-0.10604858398071,341,-1.07955932617071,632,-0.592590660179771
"PostC.IO_11.Sweep.4...mV.",3.58816284179813,-3.97451538086113,-0.13479370116813,345,-1.29690307616813,631,-0.688006214982836
"PostC.IO_11.Sweep.5...mV.",3.63758178711063,-4.38037963867363,-0.17261596680063,337,-1.48487182617063,624,-0.837430132413161
"PostC.IO_11.Sweep.6...mV.",3.52741577148566,-4.62665893554566,-0.21931030273566,341,-1.59931518554566,624,-0.909338214813851
"PostC.IO_11.Sweep.7...mV.",3.61229370117324,-4.83177612305324,-0.26268432617324,344,-1.68724487304324,651,-0.930658976234524
"PostC.IO_11.Sweep.8...mV.",3.49317810058712,-4.91834899902712,-0.23817321777712,342,-1.73231384277712,647,-0.931532429499947
"PostC.IO_11.Sweep.9...mV.",3.62500427246223,-4.95679138184223,-0.31750915527223,345,-1.80249450683223,630,-1.03511235375092
