"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time"
"3409","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",-123.901361302501,"AMPA",13,38
"3410","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",-127.716058386938,"AMPA",13,39
"3411","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",-132.141107004884,"AMPA",13,40
"3412","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",-144.042961908326,"AMPA",13,41
"3413","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",16.5303540325586,"NMDAr",14,42
"3414","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",19.0880176015523,"NMDAr",14,43
"3415","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",7.22975923621794,"NMDAr",14,44
"3416","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",17.271495180392,"NMDAr",14,45
"3417","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",15.3314492345928,"NMDAr",14,46
"3418","16o21.P3","PND14","EtOH[50mM]","50mM+AP5",4.8028852815478,"NMDAr",14,47
"3419","16o26.P1","PND21","EtOH[50mM]","Control",-135.345452555811,"AMPA",4,-30
"3420","16o26.P1","PND21","EtOH[50mM]","Control",-124.053949185879,"AMPA",4,-29
"3421","16o26.P1","PND21","EtOH[50mM]","Control",-145.721428625479,"AMPA",4,-28
"3422","16o26.P1","PND21","EtOH[50mM]","Control",220.249710520843,"NMDAr",5,-27
"3423","16o26.P1","PND21","EtOH[50mM]","Control",237.978969351367,"NMDAr",5,-26
"3424","16o26.P1","PND21","EtOH[50mM]","Control",206.865573321734,"NMDAr",5,-25
"3425","16o26.P1","PND21","EtOH[50mM]","Control",-145.416252858724,"AMPA",6,-24
"3426","16o26.P1","PND21","EtOH[50mM]","Control",-160.67504119647,"AMPA",6,-23
"3427","16o26.P1","PND21","EtOH[50mM]","Control",-124.206537069256,"AMPA",6,-22
"3428","16o26.P1","PND21","EtOH[50mM]","Control",-135.040276789056,"AMPA",6,-21
"3429","16o26.P1","PND21","EtOH[50mM]","Control",-114.440912533098,"AMPA",6,-20
"3430","16o26.P1","PND21","EtOH[50mM]","Control",-174.560538583819,"AMPA",6,-19
"3431","16o26.P1","PND21","EtOH[50mM]","Control",-133.972161605414,"AMPA",6,-18
"3432","16o26.P1","PND21","EtOH[50mM]","Control",-169.525138432363,"AMPA",6,-17
"3433","16o26.P1","PND21","EtOH[50mM]","Control",-187.377920787526,"AMPA",6,-16
"3434","16o26.P1","PND21","EtOH[50mM]","Control",-137.481682923095,"AMPA",6,-15
"3435","16o26.P1","PND21","EtOH[50mM]","Control",-164.489738280907,"AMPA",6,-14
"3436","16o26.P1","PND21","EtOH[50mM]","Control",-158.996574479318,"AMPA",6,-13
"3437","16o26.P1","PND21","EtOH[50mM]","Control",-244.90355282083,"AMPA",6,-12
"3438","16o26.P1","PND21","EtOH[50mM]","Control",-193.328848239247,"AMPA",6,-11
"3439","16o26.P1","PND21","EtOH[50mM]","Control",-165.710441347926,"AMPA",6,-10
"3440","16o26.P1","PND21","EtOH[50mM]","Control",-188.598623854546,"AMPA",6,-9
"3441","16o26.P1","PND21","EtOH[50mM]","Control",-206.909169859842,"AMPA",6,-8
"3442","16o26.P1","PND21","EtOH[50mM]","Control",-178.375235668256,"AMPA",6,-7
"3443","16o26.P1","PND21","EtOH[50mM]","Control",138.920368680654,"NMDAr",7,-6
"3444","16o26.P1","PND21","EtOH[50mM]","Control",194.89832361113,"NMDAr",7,-5
"3445","16o26.P1","PND21","EtOH[50mM]","Control",123.690644701646,"NMDAr",7,-4
"3446","16o26.P1","PND21","EtOH[50mM]","Control",179.472415210637,"NMDAr",7,-3
"3447","16o26.P1","PND21","EtOH[50mM]","Control",181.913821344676,"NMDAr",7,-2
"3448","16o26.P1","PND21","EtOH[50mM]","Control",193.946465862442,"NMDAr",7,-1
"3449","16o26.P1","PND21","EtOH[50mM]","50mM",-268.859850511092,"AMPA",8,0
"3450","16o26.P1","PND21","EtOH[50mM]","50mM",-328.674300795058,"AMPA",8,1
"3451","16o26.P1","PND21","EtOH[50mM]","50mM",-379.791241726509,"AMPA",8,2
"3452","16o26.P1","PND21","EtOH[50mM]","50mM",-374.145490041543,"AMPA",8,3
"3453","16o26.P1","PND21","EtOH[50mM]","50mM",-337.982161681084,"AMPA",8,4
"3454","16o26.P1","PND21","EtOH[50mM]","50mM",-384.52146611121,"AMPA",8,5
"3455","16o26.P1","PND21","EtOH[50mM]","50mM",-408.782939568227,"AMPA",8,6
"3456","16o26.P1","PND21","EtOH[50mM]","50mM",-402.069072699619,"AMPA",8,7
"3457","16o26.P1","PND21","EtOH[50mM]","50mM",-478.210426504973,"AMPA",8,8
"3458","16o26.P1","PND21","EtOH[50mM]","50mM",-474.853493070669,"AMPA",8,9
"3459","16o26.P1","PND21","EtOH[50mM]","50mM",-527.801488602649,"AMPA",8,10
"3460","16o26.P1","PND21","EtOH[50mM]","50mM",-605.926484891911,"AMPA",8,11
"3461","16o26.P1","PND21","EtOH[50mM]","50mM",-575.561496099796,"AMPA",8,12
"3462","16o26.P1","PND21","EtOH[50mM]","50mM",-529.632543203179,"AMPA",8,13
"3463","16o26.P1","PND21","EtOH[50mM]","50mM",-443.572976978289,"AMPA",8,14
"3464","16o26.P1","PND21","EtOH[50mM]","50mM",-540.466282922979,"AMPA",8,15
"3465","16o26.P1","PND21","EtOH[50mM]","50mM",-437.774637409946,"AMPA",8,16
"3466","16o26.P1","PND21","EtOH[50mM]","50mM",-602.722139340985,"AMPA",8,17
"3467","16o26.P1","PND21","EtOH[50mM]","50mM",267.304907318579,"NMDAr",9,18
"3468","16o26.P1","PND21","EtOH[50mM]","50mM",276.118674106049,"NMDAr",9,19
"3469","16o26.P1","PND21","EtOH[50mM]","50mM",282.447438221371,"NMDAr",9,20
"3470","16o26.P1","PND21","EtOH[50mM]","50mM",289.481013036104,"NMDAr",9,21
"3471","16o26.P1","PND21","EtOH[50mM]","50mM",274.614593541328,"NMDAr",9,22
"3472","16o26.P1","PND21","EtOH[50mM]","50mM",253.143298523213,"NMDAr",9,23
"3473","16o26.P3","PND21","EtOH[50mM]","Control",-82.7026327905857,"AMPA",3,-30
"3474","16o26.P3","PND21","EtOH[50mM]","Control",-39.6728496781408,"AMPA",3,-29
"3475","16o26.P3","PND21","EtOH[50mM]","Control",-97.5036574781998,"AMPA",3,-28
"3476","16o26.P3","PND21","EtOH[50mM]","Control",137.430820295303,"NMDAr",4,-27
"3477","16o26.P3","PND21","EtOH[50mM]","Control",142.226439487166,"NMDAr",4,-26
"3478","16o26.P3","PND21","EtOH[50mM]","Control",111.454549672711,"NMDAr",4,-25
"3479","16o26.P3","PND21","EtOH[50mM]","Control",-87.7380329420421,"AMPA",5,-24
"3480","16o26.P3","PND21","EtOH[50mM]","Control",-133.056634305149,"AMPA",5,-23
"3481","16o26.P3","PND21","EtOH[50mM]","Control",-111.389154865549,"AMPA",5,-22
"3482","16o26.P3","PND21","EtOH[50mM]","Control",-111.999506399059,"AMPA",5,-21
"3483","16o26.P3","PND21","EtOH[50mM]","Control",-104.980463763696,"AMPA",5,-20
"3484","16o26.P3","PND21","EtOH[50mM]","Control",-165.710441347926,"AMPA",5,-19
"3485","16o26.P3","PND21","EtOH[50mM]","Control",-171.966544566402,"AMPA",5,-18
"3486","16o26.P3","PND21","EtOH[50mM]","Control",-150.604240893557,"AMPA",5,-17
"3487","16o26.P3","PND21","EtOH[50mM]","Control",-162.811271563755,"AMPA",5,-16
"3488","16o26.P3","PND21","EtOH[50mM]","Control",-190.277090571698,"AMPA",5,-15
"3489","16o26.P3","PND21","EtOH[50mM]","Control",-175.170890117329,"AMPA",5,-14
"3490","16o26.P3","PND21","EtOH[50mM]","Control",-171.813956683025,"AMPA",5,-13
"3491","16o26.P3","PND21","EtOH[50mM]","Control",-200.042715107856,"AMPA",5,-12
"3492","16o26.P3","PND21","EtOH[50mM]","Control",-190.277090571698,"AMPA",5,-11
"3493","16o26.P3","PND21","EtOH[50mM]","Control",-173.3398355168,"AMPA",5,-10
"3494","16o26.P3","PND21","EtOH[50mM]","Control",-175.170890117329,"AMPA",5,-9
"3495","16o26.P3","PND21","EtOH[50mM]","Control",-142.974846724684,"AMPA",5,-8
"3496","16o26.P3","PND21","EtOH[50mM]","Control",-185.089102536864,"AMPA",5,-7
"3497","16o26.P3","PND21","EtOH[50mM]","Control",181.739435192245,"NMDAr",6,-6
"3498","16o26.P3","PND21","EtOH[50mM]","Control",182.575035505979,"NMDAr",6,-5
"3499","16o26.P3","PND21","EtOH[50mM]","Control",232.667457791895,"NMDAr",6,-4
"3500","16o26.P3","PND21","EtOH[50mM]","Control",227.915435138139,"NMDAr",6,-3
"3501","16o26.P3","PND21","EtOH[50mM]","Control",187.828418347974,"NMDAr",6,-2
"3502","16o26.P3","PND21","EtOH[50mM]","Control",200.580405744519,"NMDAr",6,-1
"3503","16o26.P3","PND21","EtOH[50mM]","50mM",-242.156970920036,"AMPA",7,0
"3504","16o26.P3","PND21","EtOH[50mM]","50mM",-225.524891631892,"AMPA",7,1
"3505","16o26.P3","PND21","EtOH[50mM]","50mM",-248.413074138512,"AMPA",7,2
"3506","16o26.P3","PND21","EtOH[50mM]","50mM",-262.451159409239,"AMPA",7,3
"3507","16o26.P3","PND21","EtOH[50mM]","50mM",-228.271473532687,"AMPA",7,4
"3508","16o26.P3","PND21","EtOH[50mM]","50mM",-272.521959712151,"AMPA",7,5
"3509","16o26.P3","PND21","EtOH[50mM]","50mM",-226.745594698912,"AMPA",7,6
"3510","16o26.P3","PND21","EtOH[50mM]","50mM",-262.145983642484,"AMPA",7,7
"3511","16o26.P3","PND21","EtOH[50mM]","50mM",-283.203111548574,"AMPA",7,8
"3512","16o26.P3","PND21","EtOH[50mM]","50mM",-270.080553578112,"AMPA",7,9
"3513","16o26.P3","PND21","EtOH[50mM]","50mM",-300.750718136982,"AMPA",7,10
"3514","16o26.P3","PND21","EtOH[50mM]","50mM",-325.164779477377,"AMPA",7,11
"3515","16o26.P3","PND21","EtOH[50mM]","50mM",-278.472887163873,"AMPA",7,12
"3516","16o26.P3","PND21","EtOH[50mM]","50mM",-239.105213252487,"AMPA",7,13
"3517","16o26.P3","PND21","EtOH[50mM]","50mM",-269.62278992798,"AMPA",7,14
"3518","16o26.P3","PND21","EtOH[50mM]","50mM",-316.314682241484,"AMPA",7,15
"3519","16o26.P3","PND21","EtOH[50mM]","50mM",-314.788803407709,"AMPA",7,16
"3520","16o26.P3","PND21","EtOH[50mM]","50mM",-314.636215524332,"AMPA",7,17
"3521","16o26.P3","PND21","EtOH[50mM]","50mM",214.226122172275,"NMDAr",8,18
"3522","16o26.P3","PND21","EtOH[50mM]","50mM",214.567628387454,"NMDAr",8,19
"3523","16o26.P3","PND21","EtOH[50mM]","50mM",242.49121104553,"NMDAr",8,20
"3524","16o26.P3","PND21","EtOH[50mM]","50mM",241.604748104003,"NMDAr",8,21
"3525","16o26.P3","PND21","EtOH[50mM]","50mM",214.996327678847,"NMDAr",8,22
"3526","16o26.P3","PND21","EtOH[50mM]","50mM",236.91812025741,"NMDAr",8,23
"3527","16o26.P3","PND21","EtOH[50mM]","50mM",295.83157542048,"NMDAr",9,24
"3528","16o26.P3","PND21","EtOH[50mM]","50mM",303.817007983901,"NMDAr",9,25
"3529","16o26.P3","PND21","EtOH[50mM]","50mM",288.267576058769,"NMDAr",9,26
"3530","16o26.P3","PND21","EtOH[50mM]","50mM",269.804442170096,"NMDAr",9,27
"3531","16o26.P3","PND21","EtOH[50mM]","50mM",293.121323968109,"NMDAr",9,28
"3532","16o26.P3","PND21","EtOH[50mM]","50mM",266.898006296239,"NMDAr",9,29
"3533","16o26.P3","PND21","EtOH[50mM]","50mM",-404.357890950281,"AMPA",10,30
"3534","16o26.P3","PND21","EtOH[50mM]","50mM",-333.099349413005,"AMPA",10,31
"3535","16o26.P3","PND21","EtOH[50mM]","50mM",-343.933089132805,"AMPA",10,32
"3536","16o26.P3","PND21","EtOH[50mM]","50mM",-323.028549110092,"AMPA",10,33
"3537","16o26.P3","PND21","EtOH[50mM]","50mM",-362.85398667161,"AMPA",10,34
"3538","16o26.P3","PND21","EtOH[50mM]","50mM",-363.616926088498,"AMPA",10,35
"3539","16o26.P3","PND21","EtOH[50mM]","50mM",-390.014629912799,"AMPA",10,36
"3540","16o26.P3","PND21","EtOH[50mM]","50mM",-362.85398667161,"AMPA",10,37
"3541","16o26.P3","PND21","EtOH[50mM]","50mM",-380.554181143396,"AMPA",10,38
"3542","16o26.P3","PND21","EtOH[50mM]","50mM",-362.548810904855,"AMPA",10,39
"3543","16o26.P3","PND21","EtOH[50mM]","50mM",-407.562236501208,"AMPA",10,40
"3544","16o26.P3","PND21","EtOH[50mM]","50mM",-406.494121317565,"AMPA",10,41
"3545","16o26.P3","PND21","EtOH[50mM]","50mM",243.544794049803,"NMDAr",11,42
"3546","16o26.P3","PND21","EtOH[50mM]","50mM",215.337833894025,"NMDAr",11,43
"3547","16o26.P3","PND21","EtOH[50mM]","50mM",236.3077687239,"NMDAr",11,44
"3548","16o26.P3","PND21","EtOH[50mM]","50mM",251.246849115522,"NMDAr",11,45
"3549","16o26.P3","PND21","EtOH[50mM]","50mM",263.868046897744,"NMDAr",11,46
"3550","16o26.P3","PND21","EtOH[50mM]","50mM",237.986235441052,"NMDAr",11,47
"3551","16o26.P4","PND21","EtOH[50mM]","Control",-66.0705535024421,"AMPA",4,-30
"3552","16o26.P4","PND21","EtOH[50mM]","Control",-46.997068080259,"AMPA",4,-29
"3553","16o26.P4","PND21","EtOH[50mM]","Control",-53.4057591821125,"AMPA",4,-28
"3554","16o26.P4","PND21","EtOH[50mM]","Control",66.194077027081,"NMDAr",5,-27
"3555","16o26.P4","PND21","EtOH[50mM]","Control",106.41188343157,"NMDAr",5,-26
"3556","16o26.P4","PND21","EtOH[50mM]","Control",64.18863627412,"NMDAr",5,-25
"3557","16o26.P4","PND21","EtOH[50mM]","Control",-31.7382797425126,"AMPA",6,-24
"3558","16o26.P4","PND21","EtOH[50mM]","Control",-45.9289528966168,"AMPA",6,-23
"3559","16o26.P4","PND21","EtOH[50mM]","Control",-44.5556619462196,"AMPA",6,-22
"3560","16o26.P4","PND21","EtOH[50mM]","Control",-63.1713837182703,"AMPA",6,-21
"3561","16o26.P4","PND21","EtOH[50mM]","Control",-78.4301720560167,"AMPA",6,-20
"3562","16o26.P4","PND21","EtOH[50mM]","Control",-107.879633547867,"AMPA",6,-19
"3563","16o26.P4","PND21","EtOH[50mM]","Control",-95.5200149942928,"AMPA",6,-18
"3564","16o26.P4","PND21","EtOH[50mM]","Control",-91.0949663763463,"AMPA",6,-17
"3565","16o26.P4","PND21","EtOH[50mM]","Control",-61.9506806512506,"AMPA",6,-16
"3566","16o26.P4","PND21","EtOH[50mM]","Control",-98.1140090117096,"AMPA",6,-15
"3567","16o26.P4","PND21","EtOH[50mM]","Control",-72.0214809541633,"AMPA",6,-14
"3568","16o26.P4","PND21","EtOH[50mM]","Control",-54.1686985989999,"AMPA",6,-13
"3569","16o26.P4","PND21","EtOH[50mM]","Control",-67.7490202195942,"AMPA",6,-12
"3570","16o26.P4","PND21","EtOH[50mM]","Control",-77.6672326391294,"AMPA",6,-11
"3571","16o26.P4","PND21","EtOH[50mM]","Control",-66.375729269197,"AMPA",6,-10
"3572","16o26.P4","PND21","EtOH[50mM]","Control",-93.2311967436307,"AMPA",6,-9
"3573","16o26.P4","PND21","EtOH[50mM]","Control",-87.2802692919097,"AMPA",6,-8
"3574","16o26.P4","PND21","EtOH[50mM]","Control",-85.6018025747575,"AMPA",6,-7
"3575","16o26.P4","PND21","EtOH[50mM]","Control",79.0114592307879,"NMDAr",7,-6
"3576","16o26.P4","PND21","EtOH[50mM]","Control",99.1167293881901,"NMDAr",7,-5
"3577","16o26.P4","PND21","EtOH[50mM]","Control",93.3111237301618,"NMDAr",7,-4
"3578","16o26.P4","PND21","EtOH[50mM]","Control",74.637273240634,"NMDAr",7,-3
"3579","16o26.P4","PND21","EtOH[50mM]","Control",86.7207803861923,"NMDAr",7,-2
"3580","16o26.P4","PND21","EtOH[50mM]","Control",109.768816865874,"NMDAr",7,-1
"3581","16o26.P4","PND21","EtOH[50mM]","50mM",-103.301997046543,"AMPA",8,0
"3582","16o26.P4","PND21","EtOH[50mM]","50mM",-51.7272924649605,"AMPA",8,1
"3583","16o26.P4","PND21","EtOH[50mM]","50mM",-116.11937925025,"AMPA",8,2
"3584","16o26.P4","PND21","EtOH[50mM]","50mM",-75.6835901552224,"AMPA",8,3
"3585","16o26.P4","PND21","EtOH[50mM]","50mM",-102.539057629656,"AMPA",8,4
"3586","16o26.P4","PND21","EtOH[50mM]","50mM",-57.6782199166816,"AMPA",8,5
"3587","16o26.P4","PND21","EtOH[50mM]","50mM",-76.4465295721097,"AMPA",8,6
"3588","16o26.P4","PND21","EtOH[50mM]","50mM",-109.55810026502,"AMPA",8,7
"3589","16o26.P4","PND21","EtOH[50mM]","50mM",-119.934076334687,"AMPA",8,8
"3590","16o26.P4","PND21","EtOH[50mM]","50mM",-129.852288754222,"AMPA",8,9
"3591","16o26.P4","PND21","EtOH[50mM]","50mM",-112.152094282436,"AMPA",8,10
"3592","16o26.P4","PND21","EtOH[50mM]","50mM",-159.45433812945,"AMPA",8,11
"3593","16o26.P4","PND21","EtOH[50mM]","50mM",-183.715811586467,"AMPA",8,12
"3594","16o26.P4","PND21","EtOH[50mM]","50mM",-91.7053179098561,"AMPA",8,13
"3595","16o26.P4","PND21","EtOH[50mM]","50mM",-172.271720333157,"AMPA",8,14
"3596","16o26.P4","PND21","EtOH[50mM]","50mM",-178.070059901501,"AMPA",8,15
"3597","16o26.P4","PND21","EtOH[50mM]","50mM",-141.143792124155,"AMPA",8,16
"3598","16o26.P4","PND21","EtOH[50mM]","50mM",-115.814203483495,"AMPA",8,17
"3599","16o26.P4","PND21","EtOH[50mM]","50mM",131.799600789706,"NMDAr",9,18
"3600","16o26.P4","PND21","EtOH[50mM]","50mM",135.35998473518,"NMDAr",9,19
"3601","16o26.P4","PND21","EtOH[50mM]","50mM",136.718743506208,"NMDAr",9,20
"3602","16o26.P4","PND21","EtOH[50mM]","50mM",144.319073316343,"NMDAr",9,21
"3603","16o26.P4","PND21","EtOH[50mM]","50mM",149.674181413923,"NMDAr",9,22
"3604","16o26.P4","PND21","EtOH[50mM]","50mM",123.770571688178,"NMDAr",9,23
"3605","16o26.P4","PND21","EtOH[50mM]","Wash",-184.631338886732,"AMPA",10,24
"3606","16o26.P4","PND21","EtOH[50mM]","Wash",-214.691151912092,"AMPA",10,25
"3607","16o26.P4","PND21","EtOH[50mM]","Wash",-200.042715107856,"AMPA",10,26
"3608","16o26.P4","PND21","EtOH[50mM]","Wash",-241.546619386526,"AMPA",10,27
"3609","16o26.P4","PND21","EtOH[50mM]","Wash",-256.34764407414,"AMPA",10,28
"3610","16o26.P4","PND21","EtOH[50mM]","Wash",-205.535878909445,"AMPA",10,29
"3611","16o26.P4","PND21","EtOH[50mM]","Wash",-279.388414464137,"AMPA",10,30
"3612","16o26.P4","PND21","EtOH[50mM]","Wash",-247.039783188115,"AMPA",10,31
"3613","16o26.P4","PND21","EtOH[50mM]","Wash",-290.527329950692,"AMPA",10,32
"3614","16o26.P4","PND21","EtOH[50mM]","Wash",-223.693837031363,"AMPA",10,33
"3615","16o26.P4","PND21","EtOH[50mM]","Wash",-225.219715865138,"AMPA",10,34
"3616","16o26.P4","PND21","EtOH[50mM]","Wash",-263.824450359636,"AMPA",10,35
"3617","16o26.P4","PND21","EtOH[50mM]","Wash",-217.132558046132,"AMPA",10,36
"3618","16o26.P4","PND21","EtOH[50mM]","Wash",-174.560538583819,"AMPA",10,37
"3619","16o26.P4","PND21","EtOH[50mM]","Wash",-222.320546080966,"AMPA",10,38
"3620","16o26.P4","PND21","EtOH[50mM]","Wash",-203.552236425538,"AMPA",10,39
"3621","16o26.P4","PND21","EtOH[50mM]","Wash",-185.241690420242,"AMPA",10,40
"3622","16o26.P4","PND21","EtOH[50mM]","Wash",-220.489491480436,"AMPA",10,41
"3623","16o26.P4","PND21","EtOH[50mM]","Wash",165.412531670856,"NMDAr",11,42
"3624","16o26.P4","PND21","EtOH[50mM]","Wash",133.848638080775,"NMDAr",11,43
"3625","16o26.P4","PND21","EtOH[50mM]","Wash",168.137315302597,"NMDAr",11,44
"3626","16o26.P4","PND21","EtOH[50mM]","Wash",147.501620598216,"NMDAr",11,45
"3627","16o26.P4","PND21","EtOH[50mM]","Wash",111.294695699649,"NMDAr",11,46
"3628","16o26.P4","PND21","EtOH[50mM]","Wash",105.845128436168,"NMDAr",11,47
"3629","16o26.P5","PND21","EtOH[50mM]","Control",-47.302243847014,"AMPA",4,-30
"3630","16o26.P5","PND21","EtOH[50mM]","Control",-34.484861643307,"AMPA",4,-29
"3631","16o26.P5","PND21","EtOH[50mM]","Control",-48.3703590306562,"AMPA",4,-28
"3632","16o26.P5","PND21","EtOH[50mM]","Control",87.5781789689799,"NMDAr",5,-27
"3633","16o26.P5","PND21","EtOH[50mM]","Control",44.6646532914893,"NMDAr",5,-26
"3634","16o26.P5","PND21","EtOH[50mM]","Control",32.3195669172839,"NMDAr",5,-25
"3635","16o26.P5","PND21","EtOH[50mM]","Control",-122.528070352104,"AMPA",6,-24
"3636","16o26.P5","PND21","EtOH[50mM]","Control",-112.915033699324,"AMPA",6,-23
"3637","16o26.P5","PND21","EtOH[50mM]","Control",-51.8798803483379,"AMPA",6,-22
"3638","16o26.P5","PND21","EtOH[50mM]","Control",-79.9560508897914,"AMPA",6,-21
"3639","16o26.P5","PND21","EtOH[50mM]","Control",-51.269528814828,"AMPA",6,-20
"3640","16o26.P5","PND21","EtOH[50mM]","Control",-49.591062097676,"AMPA",6,-19
"3641","16o26.P5","PND21","EtOH[50mM]","Control",-69.7326627035013,"AMPA",6,-18
"3642","16o26.P5","PND21","EtOH[50mM]","Control",-55.9997531995294,"AMPA",6,-17
"3643","16o26.P5","PND21","EtOH[50mM]","Control",-53.7109349488675,"AMPA",6,-16
"3644","16o26.P5","PND21","EtOH[50mM]","Control",-91.8579057932335,"AMPA",6,-15
"3645","16o26.P5","PND21","EtOH[50mM]","Control",-75.8361780385998,"AMPA",6,-14
"3646","16o26.P5","PND21","EtOH[50mM]","Control",-61.7980927678731,"AMPA",6,-13
"3647","16o26.P5","PND21","EtOH[50mM]","Control",-101.470942446014,"AMPA",6,-12
"3648","16o26.P5","PND21","EtOH[50mM]","Control",-103.912348580053,"AMPA",6,-11
"3649","16o26.P5","PND21","EtOH[50mM]","Control",-56.7626926164168,"AMPA",6,-10
"3650","16o26.P5","PND21","EtOH[50mM]","Control",-81.787105490321,"AMPA",6,-9
"3651","16o26.P5","PND21","EtOH[50mM]","Control",-101.776118212769,"AMPA",6,-8
"3652","16o26.P5","PND21","EtOH[50mM]","Control",-101.470942446014,"AMPA",6,-7
"3653","16o26.P5","PND21","EtOH[50mM]","Control",60.8898315572929,"NMDAr",7,-6
"3654","16o26.P5","PND21","EtOH[50mM]","Control",68.3448395737348,"NMDAr",7,-5
"3655","16o26.P5","PND21","EtOH[50mM]","Control",63.7308726239876,"NMDAr",7,-4
"3656","16o26.P5","PND21","EtOH[50mM]","Control",53.9579819981452,"NMDAr",7,-3
"3657","16o26.P5","PND21","EtOH[50mM]","Control",69.2748990533688,"NMDAr",7,-2
"3658","16o26.P5","PND21","EtOH[50mM]","Control",40.7918274895755,"NMDAr",7,-1
"3659","16o26.P5","PND21","EtOH[50mM]","50mM",-95.2148392275378,"AMPA",8,0
"3660","16o26.P5","PND21","EtOH[50mM]","50mM",-174.255362817064,"AMPA",8,1
"3661","16o26.P5","PND21","EtOH[50mM]","50mM",-96.4355422945575,"AMPA",8,2
"3662","16o26.P5","PND21","EtOH[50mM]","50mM",-212.097157894676,"AMPA",8,3
"3663","16o26.P5","PND21","EtOH[50mM]","50mM",-122.375482468726,"AMPA",8,4
"3664","16o26.P5","PND21","EtOH[50mM]","50mM",-217.742909579642,"AMPA",8,5
"3665","16o26.P5","PND21","EtOH[50mM]","50mM",-184.631338886732,"AMPA",8,6
"3666","16o26.P5","PND21","EtOH[50mM]","50mM",-178.070059901501,"AMPA",8,7
"3667","16o26.P5","PND21","EtOH[50mM]","50mM",-201.568593941631,"AMPA",8,8
"3668","16o26.P5","PND21","EtOH[50mM]","50mM",-147.705071109386,"AMPA",8,9
"3669","16o26.P5","PND21","EtOH[50mM]","50mM",-140.075676940512,"AMPA",8,10
"3670","16o26.P5","PND21","EtOH[50mM]","50mM",-164.947501931039,"AMPA",8,11
"3671","16o26.P5","PND21","EtOH[50mM]","50mM",-251.159656039306,"AMPA",8,12
"3672","16o26.P5","PND21","EtOH[50mM]","50mM",-233.154285800766,"AMPA",8,13
"3673","16o26.P5","PND21","EtOH[50mM]","50mM",-208.740224460371,"AMPA",8,14
"3674","16o26.P5","PND21","EtOH[50mM]","50mM",-228.729237182819,"AMPA",8,15
"3675","16o26.P5","PND21","EtOH[50mM]","50mM",-217.437733812887,"AMPA",8,16
"3676","16o26.P5","PND21","EtOH[50mM]","50mM",-262.451159409239,"AMPA",8,17
"3677","16o26.P5","PND21","EtOH[50mM]","50mM",100.613543863226,"NMDAr",9,18
"3678","16o26.P5","PND21","EtOH[50mM]","50mM",116.061250532773,"NMDAr",9,19
"3679","16o26.P5","PND21","EtOH[50mM]","50mM",124.11934399304,"NMDAr",9,20
"3680","16o26.P5","PND21","EtOH[50mM]","50mM",145.685098177055,"NMDAr",9,21
"3681","16o26.P5","PND21","EtOH[50mM]","50mM",111.331026148072,"NMDAr",9,22
"3682","16o26.P5","PND21","EtOH[50mM]","50mM",104.232056526177,"NMDAr",9,23
"3683","17503.P2","PND14","EtOH[50mM]","Control",214.669353643039,"NMDAr",4,-28
