"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","Bl_slope","Bl_var","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P21f-AP5W_11","PND21","AP5[50uM]","2018_01_22",22,"M",60,"rACSF","rACSF",NA,"Scott","X3","2018_01_22_0008.atf","2018_01_22_0013.abf","0.03","","Keep","-1.61295471191631",3.07,1.66673374470039,-0.390333208239616,-0.297588044054083,5.89044042001696,9.4219732362951,-2.84976461403646,5.6516433069677,3.13645625871575,-3.01366271639706,12.6536938060274,1.31430385019719,7.0268044583046,0.948652025503719,3.42811139773842,-2.66656646036346,-3.50085916368434,0.0213159989915539,2.71799822731782,-46.4009326445386,-32.6187541425961,-25.8623444204842,-23.3430178426482,-22.0268236230191,-24.8207611444317,-24.9960326974305,-14.570195842857,-18.8616496778727,-20.1250771065596,-12.632329176875,-21.2815024733154,-11.3683817258704,-18.7646699868048,-15.8244094193354,-5.73348665872942,-15.461791868752,-11.7539370429968,-5.30163419724894,-9.68927506486743,-1.85771811301407,-9.24849863866794,-6.70205266605701,1.08498983403189,-5.90578480454347,-2.09928656359654,-4.99357652237268,3.72924466212972,1.24326212322063,-0.506319179334895,-0.819394256184637,-4.38903174046702,8.86391779543582,4.28947750294199,11.8600750839427,6.39182233599085,4.63786299502954,10.4772599680296,1.09734912779219,5.30652024407767,6.97561457147199,6.62760864656582,2.21944892020008,3.52018156057316,0.375621134522348,9.06693732336149,8.63308709440001,-1.30728654928012,7.06364867354752,4.85103358724825,-1.3743399627193,0.543979207162778,2.81576501505208,0.585668595195727,11.7190257622126,-0.0625388262686641,0.893700246639881,-0.197840911491085,2.63675033886443,5.06359787575732
"P21f-AP5W_12","PND21","AP5[50uM]","2018_01_25",21,"M",66,"rACSF","rACSF",NA,"Scott","R3","2018_01_25_0000.atf","2018_01_25_0005.abf","0.03","","Keep","-1.45079803467072",3.1,-2.50953179236207,-0.00673071521027041,1.10828029927287,-1.71298127587495,1.12135023073792,-1.58909593297624,0.820897749156259,-0.956495919974003,2.4518810349706,0.24343452522659,7.50820882476668,9.48503562945977,0.0217951757750967,4.57384900044109,0.156154687379001,0.00229299790800042,-2.70293720935931,-2.0293594763688,-41.2213189577135,-36.4800104107005,-25.8851852883657,-19.8333401487454,-19.4314370475528,-13.5925180719716,-13.8922573294081,-11.2860202929762,-15.7289151731441,-11.6876706640551,-14.4359688225593,-11.3438276074791,-9.29160124400582,-16.2740548007743,-3.93077521939284,-9.9892445820241,-9.51566216317607,-11.4108993342926,-6.6161529267775,-9.42599272759695,-5.08474024370928,-10.2384590379223,-4.28696516428457,-9.45456574039049,-3.0845485550408,-4.27973749297419,-6.10441788154051,-7.683083517778,-5.42383776815993,-8.94290227163484,-7.59020606206255,-3.54833891486088,-10.3316559140317,-8.90549499728959,-7.54489949470499,-10.5372322427459,-5.76430529533299,-0.899244402469293,-3.67852945270009,-7.8237658302555,-2.62573066983917,-4.96175232849117,-8.33344996027576,-10.3627710075287,-12.9954356951561,-13.6730166367203,-7.78343669114734,-9.07447781283088,-7.57045690065894,-10.2539684765261,-2.2607739043853,-10.2003766123507,-7.36795116000398,-5.7406416880964,-8.99044768174588,-7.14731729757872,-0.339444365287008,-1.97850117928724,-1.19938018708112,-1.88301593257623
"P21f-AP5W_13","PND21","AP5[50uM]","2018_01_25",21,"M",66,"rACSF","rACSF",NA,"Scott",NA,"2018_01_25_0019.atf","2018_01_25_0014.abf","0.0","","Keep","-1.28260650635041",3.08,-9.59222209459666,0.426869984435704,0.520457558235422,-3.32076900046033,1.22681189162914,-7.51500641371709,-5.21083766420595,-8.66304102598411,-5.90447464161112,-3.02999228267478,-2.54607587631682,-4.10731009872637,-1.9456959842349,-5.45887503179205,2.30039426569462,1.76299534017461,-1.25156178000218,2.64704720592499,-40.2410983906546,-33.7398064033913,-32.5124160161918,-31.5548468200035,-32.1232518137535,-41.1936139353653,-28.2504063865256,-32.1312791131995,-32.6234204933476,-31.1716340721107,-22.668080019203,-14.752096174752,-16.6373593273755,-13.3773034178434,-10.3934063754212,-5.25038759124449,-12.7011984918688,-6.9811983973257,-6.0701081309553,-6.84080253465609,-4.31184391211741,-2.41917656682462,-3.74574447402135,-11.0366005202089,-3.01732329934279,-8.76171687162854,-9.88484337315214,-14.0290640463074,-6.07248310713429,-5.11312863832487,-7.34175773465535,-8.61605084817143,-13.675636992511,-13.9777526255222,-11.1420086267283,-17.2931734728234,-13.934530924277,-13.0296293592748,-15.4803787888324,-21.7905656043761,-14.9919222542795,-20.1901940196449,-16.173181872523,-18.5081217713148,-17.9315301093664,-16.9391019989687,-11.4572769859977,-20.0313630187945,-12.7653193445269,-13.7945316508109,-10.9857564378021,-20.6270367687526,-13.715620964614,-16.5279702143083,-13.7680253166778,-11.8543866770113,-10.4721853468748,-13.233586844338,-2.08089518092936,-10.3200564238298
"P21f-AP5W_14","PND21","AP5[50uM]","2018_01_25",21,"M",66,"rACSF","rACSF",NA,"Scott","","2018_01_25_0019.abf","2018_01_25_0023.abf","0.03","","Keep","-1.10226440429988",3.09,15.0608917654931,0.433523380023686,0.0563786653966736,-6.08927341684547,-5.17738226623719,-2.02966479462881,-5.54816127646538,-3.75703469571188,-5.60712648027425,-4.24128547262987,-3.38311187229498,-2.50750877404899,-10.3980075601221,-4.80804478074067,1.67167379858391,0.54865038312515,-1.79374780640988,4.38146840544147,-24.7293511053096,-17.1127157244326,-0.273039025961523,2.73234022744953,4.10385098760497,5.27365652905345,9.20680050860358,11.504900476873,7.75612450416972,6.97941493931418,6.64525477281768,11.3708742534621,11.5093268196584,14.6355320234055,9.12691691472357,6.46082198394797,4.78722240891145,4.15764347909273,1.9657796746191,14.767429884369,5.34976877777669,10.0173294438338,6.51434928230441,6.94034137205688,10.3226974948537,12.4951108327338,12.7924965512129,12.8059563372449,12.4265214290197,11.6096043735803,9.92973440479695,3.26241778179521,5.17273056566738,2.39311048201758,6.50995845798319,9.57502949080981,5.4269799748337,14.6261754856414,5.23368479414739,11.7417108235745,17.6939719422824,10.1806030726606,19.2506122490185,14.7487124470335,8.75602433789409,11.4064359454346,12.4923602560064,13.5352920796574,18.5803111057884,16.3397970409531,12.9018295094434,17.9729399095586,23.0463729453836,17.6349594260164,23.1757411316249,15.8494127253477,11.7657949099309,18.40301652247,11.3176012748397,17.9686333948773
"P21f-AP5W_15","PND21","AP5[50uM]","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Scott","L3","2018_12_06_0000.abf","2018_12_06_0010.abf","0.035","","Keep","-2.17508422851997",3.49,11.5683381367313,-0.537142880304643,-1.38705394784013,5.21440023236224,5.56235795023137,4.59016433562689,6.65979481023288,5.17864555690026,2.28037320551479,4.09897185966042,3.38893039955796,2.06737294833927,1.58889641881549,0.988359581651139,1.66410166841149,0.832965747998074,0.860859870807545,-4.34628686886822,-16.5396526878034,0.327843838251994,2.1804293906531,7.53385825728128,9.85681944540624,15.1021564674028,16.5066694113182,12.6103100919753,13.870557030166,14.4623392338222,12.0379911134469,13.9320422756826,14.1708571010037,15.7453384700052,15.5259110362886,12.5517795028144,12.8891549017003,14.1444679705937,10.9386566421777,12.1556180474116,14.7175700096091,12.9951242345025,14.0409667493964,9.85847301645552,13.2631239584294,14.1839423019413,13.9852825771655,14.2787639261865,13.964240327253,10.1304420297524,8.29185699007738,10.0324905725753,9.16700946834355,9.49717157195431,8.89603185823017,10.5054603083631,9.04860383964423,8.83424487849868,10.3057399682961,7.59061010717386,5.44064298874866,6.92011893762887,12.1693482171054,10.6692663784508,10.2529270598999,8.75298264862407,11.2476210597188,11.677298332167,12.5364505168463,11.1279060093876,9.87429882569984,12.2399234612517,11.4773697949001,8.56384570556179,10.5273047874172,9.69672939235508,12.5607395209662,12.4593945518412,10.3607193070368,12.7641079114571
"P21f-AP5W_16","PND21","AP5[50uM]","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Luis","R3","2018_12_06_1014.abf","2018_12_06_1023.abf","0.035","","Keep","-1.48419155883794",3.15,-5.0696366512629,-0.789133905655547,-1.5167305581527,10.788161984895,10.304516910379,5.3102796807386,4.25624288495096,6.41875209933932,5.16249951540422,6.48862366829593,6.29593061805183,6.79889012311858,5.68233460188927,3.93415843984147,1.06217357002691,1.51665573001797,-0.920494408262471,-5.59249333162388,-47.5742024905127,-27.5693396807316,-21.9330703861466,-20.5707689112552,-15.9532483852408,-10.6338484121065,-4.59137810927224,-7.77241568667985,-6.35069300702087,-5.578611649805,-2.11048087139439,-2.09052462525845,-4.46602435728082,-0.350387731127512,-6.40182565894608,-7.48699746533872,-9.24149882684395,-6.92776698469845,-10.651514402366,-5.92591633457698,-7.17990494424228,-1.62410777165869,-0.28733584166983,-4.12797527151108,-4.9198809943816,-5.48459535507372,-2.25905506198218,-7.39880220052423,-2.58926543611739,-2.29392000537233,-5.24024908045023,-0.802109798414762,-1.12440644041556,-4.42414373071925,-2.9050626958295,-2.14674043478732,-0.841312552013264,-5.0871921895943,-3.07790177214714,-3.05727649897379,-4.66649798600697,-7.18127999061151,-3.10077398624502,-2.66277715146779,-3.91265791669473,-2.90963057560658,-0.524485011515054,-6.07171638977809,-8.57951077606172,-4.17705024469952,-6.07688963356975,-6.87682643374622,-5.11542428730807,2.3562169615039,-2.7801257465873,-0.0827547494701832,-3.25790695486928,-4.39749294831041,-13.0267140835721,-4.5833145200925
"P21f-CS_4-CS14","PND21","Control","2017_07_12",20,"M",49,"rACSF","rACSF",NA,"Luis","xx","2017_07_12_1003.atf","2017_07_12_1006.abf","0.0","","Keep","-0.962983865738815",3.33,-54.8501693070664,0.185908652615411,1.02223702700191,-4.10556496086105,0.234506546680763,-10.1927793310556,2.7299135246634,3.87550818527068,2.00107853010871,-2.06041916648761,2.77771613923218,-0.96628146195124,-0.223424743459319,-1.66580923399464,1.15944064414634,1.58400958878546,1.6621016622523,-2.73974266118941,-44.2956510769509,-43.4047886790229,-42.8663639421778,-40.5094166265754,-44.8396099448925,-43.6730746908144,-36.8013789062863,-38.5410056003826,-35.9165783829117,-37.3355673682902,-37.3174253085886,-42.9914229888967,-43.3653939303238,-38.5048640207764,-43.4365569483518,-44.0782641224705,-47.281572501596,-45.0668800357649,-48.9759458942752,-43.4279426186256,-53.0295173721734,-50.6616288299036,-47.0873245092286,-54.3023066845253,-51.2855484770994,-54.7037650123601,-53.2236260530467,-50.6407685766176,-55.7679103451012,-51.9756115681316,-59.4059159750116,-61.317066184847,-56.6361171357828,-54.9151879698856,-54.3788488150371,-64.8540441400241,-60.8031376119194,-65.4358812119234,-62.3437530115917,-60.2426561409742,-64.3246965568819,-59.1292521473723,-62.7508495292391,-56.8252586307423,-55.5747353726483,-57.7363395324863,-59.4323855700478,-59.0625778533281,-56.0241791246976,-55.9959917266788,-53.5857520584296,-56.2759983716481,-53.7595936260486,-53.413469379223,-62.2703065291514,-57.1313883499307,-55.8050754889917,-54.2752742386109,-51.8206038252909,-55.2185046325077
"P21f-CS_5-CS15","PND21","Control","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Luis","xx","2017_06_24_1002.atf","2017_06_24_1005.abf","0.0","","Omit","-0.670511230583563",3.57,-6.85736283638198,-0.44091040718617,3.69313304466055,6.50599437593102,11.7415481790446,8.00181237187698,7.18372387113055,1.01399429665076,4.49822718038708,8.44989606922546,1.30099026644702,28.8881797927628,28.2417570883699,-2.54718983448802,3.83426734637409,1.66660073545697,-3.17127085220108,0.217592604858055,-13.1086035805288,-9.97771992473591,-0.0233843412449062,-7.64294891555043,-12.8495671534362,-9.42236527941257,-18.9306089267415,-13.0005591232508,-8.00663450938586,-8.17407580735686,-8.23773582660735,-9.46941650620063,-3.3861699994402,5.83983928296962,13.3067850521287,-2.5898622276146,-5.55251501312651,-3.49897653555706,5.86693732193295,2.47761665961357,-8.40288174489028,-5.76274883419372,9.75067302811465,4.50199725373746,9.84594319722243,5.76148489150654,6.79388394372498,14.6490030695433,18.8351989647538,12.3621150205595,9.81103534937775,8.80178436632018,18.7039606388498,16.063955822876,9.85694428716251,0.0715778847844177,24.9740150639251,11.0364446660411,16.2773085215192,-8.16932405301364,7.43096628668485,-6.98350942049696,4.90683300610388,-4.43453522604653,0.642427011556876,-11.0057253426139,-5.77761812932853,-12.4327262264287,-15.5871451755783,-14.2126019019366,-14.8817556140376,-13.1175982971494,-9.59916310734637,-16.9796822248752,-0.04439507018553,-3.65327658564738,-0.300348526499235,-2.27372149799231,-14.7898479376384,-13.2696196341325
"P21f-CS_6-CS16","PND21","Control","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Luis","xx","2017_06_24_1009.atf","2017_06_24_1013.abf","0.0","","Keep","-0.885529870987789",3.72,-7.36345854830597,0.200471067031616,0.438164735024304,-1.77572923488493,-2.94033616664944,-1.72830199472463,-1.72239673954519,-2.33167942856444,0.0972211649999224,-5.43957684769141,-1.3282041844123,0.670461371363729,0.142134793732197,0.824150317089888,-0.499808571463532,-1.68307177178141,0.882759805037225,0.475970221117834,-25.3885555501386,-16.8555893270382,-11.1867463569598,-15.2345807899649,-10.3843712516759,-9.65911140792893,-8.86197211001407,-10.2265170749134,-7.57213140375973,-5.36288140885337,-7.77376212477141,-9.93678845543756,-11.9410004516378,-11.9358418373506,-6.65887029370742,-8.28572806966049,-9.86331832711701,-5.86476960577265,-8.81761757813757,-7.19242790531251,-15.8722640346282,-14.1982545722863,-8.23314385458656,-13.9218329952609,-13.2456471863805,-10.1038678021736,-5.96538111110183,-7.76153416992827,-6.68619755430913,-7.04285614516161,-6.47139935229158,-4.82784361088731,-2.4460004979412,-4.19730964474435,-4.00636383234773,-3.18137402310242,-5.71989035911274,-3.65804486655864,-5.60773965975358,-4.42148792738122,-5.0527743282983,-1.70072102532795,-4.06705876017546,-5.82930697246098,-2.37349768801903,-3.81896400833655,-3.84385599294009,-7.98634841224042,-5.67465956248171,-7.31138389937738,-4.94912488997726,-8.3568335863752,-7.37886106771776,-8.55817777891187,-7.13839965762045,-7.70511205132316,-6.11088815632857,-3.94522746666148,-7.88483403415033,-11.1712310330663
"P21f-CS_7-CS17","PND21","Control","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Luis","xx","2017_06_24_1016.atf","2017_06_24_1019.abf","0.0","","Keep","-1.07579674720754",3.19,-10.6376169873899,-1.29037020790531,-5.52039997129392,16.9797999692818,18.6196923220033,13.3524433911767,3.8080666128149,7.00959003352023,4.47224455535537,1.71674389600958,1.28953142223874,0.468716600117276,-2.93673584275702,0.507990979749181,3.64108402949664,-1.99896630003938,0.290532189572403,-2.44064089877882,-36.3755623779997,-26.9289208965495,-18.3137223631535,-13.4477807303553,-12.2305138812407,-4.31560670283751,-12.829870556291,-12.0487528664029,-12.112177641434,-9.83338185555756,-12.8817804701971,-12.9332450662685,-9.81096147445398,-10.0844976695219,-10.6782820744895,-6.47021222424515,-8.24763198735758,-11.6902981014262,-8.83835598994487,-9.9349675880529,-9.06723199303696,-5.3083748717868,-8.51642666278126,-4.48696739473277,-3.1680770074036,-5.16857847080276,-5.983093177618,-1.85354841646091,1.36778894432108,-1.05063143387845,-1.33562433636531,-3.47148859467946,-0.558988365552608,-3.39903922136419,-2.55198534463553,-3.60971945072166,-6.8084510372007,-5.60181737306181,-5.27067407923177,-5.65325101851415,-9.93135871202939,-10.8124590258331,-8.07096733038979,-9.93970054277187,-11.5045311830268,-10.6988353647235,-6.89810475833715,-8.70120308229681,-8.62010154336983,-8.59936583531511,-8.4322002749593,-10.9257747126372,-12.0604004213535,-12.2088278395913,-13.6460103631472,-11.0409222000025,-10.8983975956426,-10.4939617007439,-13.4592074823557,-7.29559595820476
"P21f-CS_10-CS31","PND21","Control","2017_09_18",21,"M",51,"rACSF","rACSF",NA,"Scott","xx","2017_09_18_0000.atf","2017_09_18_0003.abf","0.0","","Keep","-1.38499298095967",2.58,-16.359594092325,-0.246122043407777,0.637035176779159,-0.0439449687356301,1.67206009004335,3.48431237369489,6.74304732438755,0.985440056659613,1.20554003498965,4.63041029873017,6.68924882780463,8.90138143524915,3.43824089362852,4.30491849445286,0.169721653222311,0.771972691066551,-1.684775478181,-3.56183736056074,-37.1892643353156,-33.6544136106672,-36.3426705666927,-33.8069436759481,-34.9906899798946,-33.0578122939305,-29.8708360330566,-25.0378956731573,-27.0813029865291,-25.3530465311654,-23.2091544677232,-22.8340834013481,-24.518309980699,-16.1098125061084,-17.8309780831454,-18.8793327318402,-18.2289327938463,-20.2989029548259,-18.9471499623398,-20.561789730411,-18.6047446811362,-17.0161083325104,-20.8838318300606,-23.7625502743946,-28.5459036653753,-23.306982753648,-19.5327900664255,-17.3628842186534,-19.8985913187425,-21.626379703454,-25.497501290849,-27.7152678949779,-29.555093338543,-26.8421775123617,-26.3839403791894,-25.769470549449,-27.4572580297552,-24.020763079758,-30.2507350799613,-24.5834855358934,-23.8673255718394,-28.1133497463854,-25.3851539282789,-20.0673696114867,-22.789311240427,-20.4510761890387,-23.2202726578775,-23.1497956882232,-27.0955215949859,-24.5354278788248,-21.6040949991057,-23.1467218687683,-20.6715674877925,-20.5371374240332,-22.7069450662073,-21.8824954929619,-15.1699705019846,-15.8546981401613,-12.7220205009964,-16.1687858255206
"P21f-CS_11-CS48","PND21","Control","2018_01_20",20,"F",57,"rACSF","rACSF",NA,"Scott","xx","2018_01_20_0011.atf","2018_01_20_0014.abf","0.0","","Keep","-1.83260803222715",3.37,-2.59502752884299,0.121240579229638,0.788948706697623,-1.48077092439053,-2.66136368234524,0.145763003540139,-4.6485590533751,3.50726403485737,2.45799574020378,0.00809903901269138,-0.898719922411786,0.875079188427975,0.662551927555171,0.272292399348345,-1.18219305774042,0.634835875305242,1.23865172922019,-0.963586946133375,-61.712451723579,-38.7799674308102,-22.7416670318787,-19.5660088234248,-17.1428756701569,-10.5063599147752,-7.238567644955,-6.35805669218257,-10.3159200196884,-5.50033694334586,-4.81564300058214,-4.42944038720125,-1.69194448852831,-3.12034050364502,-5.70362057444662,-6.83898227723515,-8.41706637871356,-8.5676957216163,-7.73769803323454,-3.44385753482868,0.573578381857857,-4.17740783491392,-1.58410847715706,-11.6743568515485,-11.6481958090147,-11.2706613325211,-4.09153021303014,-1.13440203303311,-11.9913402944591,-5.27413590030464,-8.91990088868459,-12.7046278396622,-8.32813896785414,-9.83599429556013,-6.8477487434198,-6.85350193437337,-5.34305007245786,-9.76683472804345,-4.02241838564026,-8.17559702271298,-4.60940953049884,-2.93558866463157,-7.34855931470642,-2.02235343743868,-3.83498195556948,-7.012687980923,-9.80854981979961,-12.2415886727622,-7.03747352875071,-7.98727336040078,-3.49393294662464,-6.11521780645039,-4.32584165540634,-6.67970453433189,-7.17186981161203,-5.30353565724694,0.221902964428367,1.54316107789292,-3.88029035830658,-5.55637567098275
